192.168.10.41 hits=45;bytes=846541;duration=6135;first=1759834645.162;last=1759835797.566;url=yandex.kz;cache_hit=0;cache_bytes=0;arr_last=1759834645.608,1759834645.976,1759834646.003,1759834646.158,1759834646.158,1759834646.183,1759834646.272,1759834957.574,1759835317.476,1759835677.653
192.168.10.41 hits=15;bytes=529108;duration=1954;first=1759834645.733;last=1759834652.084;url=yastatic.net;cache_hit=0;cache_bytes=0;arr_last=1759834645.733,1759834645.802,1759834645.805,1759834645.807,1759834645.811,1759834646.967,1759834646.971,1759834646.999,1759834647,1759834647.188
192.168.10.41 hits=8;bytes=207745;duration=1380;first=1759834646.817;last=1759834647.014;url=avatars.mds.yandex.net;cache_hit=0;cache_bytes=0;arr_last=1759834646.817,1759834646.818,1759834646.933,1759834646.955,1759834646.965,1759834646.999,1759834647.008,1759834647.014
192.168.10.41 hits=9;bytes=93281;duration=1079;first=1759834647.337;last=1759834648.262;url=www.google.com;cache_hit=0;cache_bytes=0;arr_last=1759834647.337,1759834647.652,1759834647.75,1759834647.875,1759834647.982,1759834648.1,1759834648.101,1759834648.208,1759834648.262
192.168.10.41 hits=1;bytes=83541;duration=697;first=1759835960.49;last=1759835960.49;url=malware-filter.gitlab.io;cache_hit=0;cache_bytes=0;arr_last=1759835960.49
192.168.10.41 hits=1;bytes=12793;duration=293;first=1759835958.59;last=1759835958.59;url=ublockorigin.pages.dev;cache_hit=0;cache_bytes=0;arr_last=1759835958.59
192.168.10.41 hits=3;bytes=3184;duration=252;first=1759834646.849;last=1759834647.797;url=favicon.yandex.net;cache_hit=0;cache_bytes=0;arr_last=1759834646.849,1759834646.904,1759834647.797
192.168.10.41 hits=4;bytes=3015;duration=521;first=1759835889.971;last=1759836153.577;url=edge.microsoft.com;cache_hit=0;cache_bytes=0;arr_last=1759835889.971,1759835919.486,1759836069.549,1759836153.577
192.168.10.41 hits=1;bytes=2440;duration=124;first=1759834655.415;last=1759834655.415;url=ya.ru;cache_hit=0;cache_bytes=0;arr_last=1759834655.415
192.168.10.41 hits=1;bytes=2072;duration=156;first=1759834654.977;last=1759834654.977;url=yandex.ru;cache_hit=0;cache_bytes=0;arr_last=1759834654.977
192.168.10.41 hits=2;bytes=1534;duration=162;first=1759834648.198;last=1759834648.557;url=ogads-pa.clients6.google.com;cache_hit=0;cache_bytes=0;arr_last=1759834648.198,1759834648.557
192.168.10.41 hits=1;bytes=1353;duration=423;first=1759835890.593;last=1759835890.593;url=www.bing.com;cache_hit=0;cache_bytes=0;arr_last=1759835890.593
192.168.10.41 hits=1;bytes=1176;duration=78;first=1759835927.924;last=1759835927.924;url=raw.githubusercontent.com;cache_hit=0;cache_bytes=0;arr_last=1759835927.924
192.168.10.41 hits=1;bytes=650;duration=204;first=1759834653.476;last=1759834653.476;url=myip.ru;cache_hit=0;cache_bytes=0;arr_last=1759834653.476
