DENIED hits_hour=07:19,08:46,09:1031,10:149,11:134,12:9,;bytes_hour=07:57491,08:150098,09:2990255,10:453616,11:409462,12:25172,;thp_bytes_hour=07:57491,08:150098,09:2990255,10:453616,11:409462,12:25172,;thp_duration_hour=07:139,08:62,09:2564,10:582,11:796,12:111,
MISS hits_hour=07:4,08:4,09:1235,10:1141,11:1627,12:357,;bytes_hour=07:110230,08:14685,09:9464054,10:1687564,11:5482385,12:285407,;thp_bytes_hour=07:110230,08:14685,09:9464054,10:1687564,11:5482385,12:285407,;thp_duration_hour=07:726,08:1085,09:111590,10:11470,11:476848,12:2653,
